id,pred
R_591_607,0.233
R_591_612,0.491
R_591_623,0.341
R_591_625,0.225
R_591_627,0.525
R_591_629,0.403
R_591_635,0.535
R_591_636,0.225
R_591_637,0.293
R_591_641,0.446
R_591_645,0.547
R_591_648,0.547
R_591_651,0.202
R_591_660,0.249
R_591_666,0.322
R_591_668,0.241
R_591_670,0.249
R_591_671,0.258
R_591_672,0.436
R_591_673,0.425
R_591_674,0.447
R_591_676,0.393
R_591_680,0.48
R_591_693,0.535
R_591_695,0.372
R_591_701,0.275
R_591_702,0.48
R_591_708,0.361
R_591_716,0.502
R_591_717,0.351
R_591_720,0.233
R_591_721,0.414
R_591_722,0.312
R_591_725,0.436
R_591_727,0.525
R_591_731,0.372
R_591_748,0.48
R_591_754,0.341
R_591_773,0.547
R_591_780,0.284
R_591_781,0.425
R_591_786,0.257
R_591_789,0.382
R_591_810,0.331
R_591_817,0.312
R_591_825,0.302
R_591_826,0.502
R_591_829,0.393
R_591_835,0.547
R_591_846,0.351
R_591_849,0.312
R_592_603,0.515
R_592_607,0.482
R_592_612,0.747
R_592_623,0.613
R_592_625,0.471
R_592_627,0.772
R_592_629,0.674
R_592_635,0.779
R_592_636,0.471
R_592_637,0.559
R_592_641,0.712
R_592_645,0.787
R_592_648,0.787
R_592_651,0.437
R_592_660,0.504
R_592_666,0.592
R_592_668,0.493
R_592_670,0.503
R_592_671,0.515
R_592_672,0.703
R_592_673,0.693
R_592_674,0.712
R_592_676,0.665
R_592_680,0.739
R_592_693,0.779
R_592_695,0.644
R_592_701,0.537
R_592_702,0.739
R_592_708,0.634
R_592_716,0.755
R_592_717,0.624
R_592_720,0.481
R_592_721,0.684
R_592_722,0.581
R_592_725,0.703
R_592_727,0.772
R_592_731,0.644
R_592_748,0.739
R_592_754,0.613
R_592_773,0.787
R_592_780,0.548
R_592_781,0.693
R_592_786,0.515
R_592_789,0.654
R_592_810,0.603
R_592_817,0.581
R_592_825,0.57
R_592_826,0.755
R_592_829,0.665
R_592_835,0.787
R_592_846,0.623
R_592_849,0.581
R_603_607,0.467
R_603_612,0.736
R_603_623,0.599
R_603_625,0.456
R_603_627,0.761
R_603_629,0.661
R_603_635,0.769
R_603_636,0.456
R_603_637,0.545
R_603_641,0.7
R_603_645,0.777
R_603_648,0.777
R_603_651,0.423
R_603_660,0.489
R_603_666,0.578
R_603_668,0.478
R_603_670,0.489
R_603_671,0.5
R_603_672,0.691
R_603_673,0.681
R_603_674,0.7
R_603_676,0.651
R_603_680,0.727
R_603_693,0.769
R_603_695,0.631
R_603_701,0.523
R_603_702,0.727
R_603_708,0.62
R_603_716,0.745
R_603_717,0.61
R_603_720,0.467
R_603_721,0.671
R_603_722,0.567
R_603_725,0.69
R_603_727,0.761
R_603_731,0.631
R_603_748,0.727
R_603_754,0.599
R_603_773,0.777
R_603_780,0.534
R_603_781,0.681
R_603_786,0.5
R_603_789,0.641
R_603_810,0.589
R_603_817,0.567
R_603_825,0.556
R_603_826,0.745
R_603_829,0.651
R_603_835,0.777
R_603_846,0.609
R_603_849,0.567
R_607_612,0.762
R_607_623,0.632
R_607_625,0.491
R_607_627,0.785
R_607_629,0.692
R_607_635,0.793
R_607_636,0.491
R_607_637,0.579
R_607_641,0.728
R_607_645,0.8
R_607_648,0.8
R_607_651,0.457
R_607_660,0.524
R_607_666,0.611
R_607_668,0.513
R_607_670,0.523
R_607_671,0.535
R_607_672,0.719
R_607_673,0.71
R_607_674,0.728
R_607_676,0.682
R_607_680,0.754
R_607_693,0.793
R_607_695,0.663
R_607_701,0.557
R_607_702,0.754
R_607_708,0.652
R_607_716,0.77
R_607_717,0.642
R_607_720,0.501
R_607_721,0.701
R_607_722,0.601
R_607_725,0.719
R_607_727,0.785
R_607_731,0.663
R_607_748,0.754
R_607_754,0.632
R_607_773,0.8
R_607_780,0.568
R_607_781,0.71
R_607_786,0.535
R_607_789,0.672
R_607_810,0.622
R_607_817,0.601
R_607_825,0.59
R_607_826,0.77
R_607_829,0.682
R_607_835,0.8
R_607_846,0.642
R_607_849,0.601
R_612_623,0.35
R_612_625,0.232
R_612_627,0.535
R_612_629,0.413
R_612_635,0.545
R_612_636,0.232
R_612_637,0.302
R_612_641,0.456
R_612_645,0.557
R_612_648,0.557
R_612_651,0.209
R_612_660,0.257
R_612_666,0.33
R_612_668,0.248
R_612_670,0.256
R_612_671,0.265
R_612_672,0.446
R_612_673,0.435
R_612_674,0.457
R_612_676,0.403
R_612_680,0.49
R_612_693,0.545
R_612_695,0.381
R_612_701,0.283
R_612_702,0.49
R_612_708,0.371
R_612_716,0.512
R_612_717,0.361
R_612_720,0.24
R_612_721,0.424
R_612_722,0.321
R_612_725,0.446
R_612_727,0.535
R_612_731,0.381
R_612_748,0.49
R_612_754,0.35
R_612_773,0.557
R_612_780,0.292
R_612_781,0.435
R_612_786,0.265
R_612_789,0.392
R_612_810,0.34
R_612_817,0.321
R_612_825,0.311
R_612_826,0.512
R_612_829,0.403
R_612_835,0.557
R_612_846,0.36
R_612_849,0.321
R_623_625,0.361
R_623_627,0.682
R_623_629,0.568
R_623_635,0.691
R_623_636,0.361
R_623_637,0.446
R_623_641,0.61
R_623_645,0.701
R_623_648,0.701
R_623_651,0.33
R_623_660,0.392
R_623_666,0.479
R_623_668,0.381
R_623_670,0.391
R_623_671,0.403
R_623_672,0.6
R_623_673,0.589
R_623_674,0.611
R_623_676,0.557
R_623_680,0.642
R_623_693,0.691
R_623_695,0.535
R_623_701,0.424
R_623_702,0.642
R_623_708,0.524
R_623_716,0.662
R_623_717,0.513
R_623_720,0.371
R_623_721,0.579
R_623_722,0.468
R_623_725,0.6
R_623_727,0.682
R_623_731,0.535
R_623_748,0.642
R_623_754,0.502
R_623_773,0.701
R_623_780,0.435
R_623_781,0.589
R_623_786,0.402
R_623_789,0.546
R_623_810,0.491
R_623_817,0.468
R_623_825,0.457
R_623_826,0.662
R_623_829,0.557
R_623_835,0.701
R_623_846,0.512
R_623_849,0.468
R_625_627,0.793
R_625_629,0.702
R_625_635,0.801
R_625_636,0.503
R_625_637,0.591
R_625_641,0.737
R_625_645,0.808
R_625_648,0.808
R_625_651,0.469
R_625_660,0.536
R_625_666,0.623
R_625_668,0.525
R_625_670,0.535
R_625_671,0.547
R_625_672,0.729
R_625_673,0.72
R_625_674,0.738
R_625_676,0.693
R_625_680,0.763
R_625_693,0.801
R_625_695,0.673
R_625_701,0.569
R_625_702,0.763
R_625_708,0.663
R_625_716,0.779
R_625_717,0.654
R_625_720,0.514
R_625_721,0.711
R_625_722,0.612
R_625_725,0.729
R_625_727,0.793
R_625_731,0.673
R_625_748,0.763
R_625_754,0.643
R_625_773,0.808
R_625_780,0.58
R_625_781,0.72
R_625_786,0.547
R_625_789,0.683
R_625_810,0.633
R_625_817,0.612
R_625_825,0.602
R_625_826,0.779
R_625_829,0.693
R_625_835,0.808
R_625_846,0.653
R_625_849,0.612
R_627_629,0.38
R_627_635,0.511
R_627_636,0.208
R_627_637,0.273
R_627_641,0.422
R_627_645,0.522
R_627_648,0.522
R_627_651,0.187
R_627_660,0.231
R_627_666,0.301
R_627_668,0.223
R_627_670,0.231
R_627_671,0.239
R_627_672,0.412
R_627_673,0.401
R_627_674,0.423
R_627_676,0.37
R_627_680,0.456
R_627_693,0.511
R_627_695,0.349
R_627_701,0.256
R_627_702,0.456
R_627_708,0.339
R_627_716,0.478
R_627_717,0.329
R_627_720,0.216
R_627_721,0.391
R_627_722,0.291
R_627_725,0.412
R_627_727,0.5
R_627_731,0.349
R_627_748,0.456
R_627_754,0.32
R_627_773,0.522
R_627_780,0.265
R_627_781,0.401
R_627_786,0.239
R_627_789,0.359
R_627_810,0.31
R_627_817,0.291
R_627_825,0.282
R_627_826,0.478
R_627_829,0.37
R_627_835,0.522
R_627_846,0.329
R_627_849,0.291
R_629_635,0.632
R_629_636,0.302
R_629_637,0.382
R_629_641,0.545
R_629_645,0.642
R_629_648,0.642
R_629_651,0.274
R_629_660,0.33
R_629_666,0.413
R_629_668,0.321
R_629_670,0.33
R_629_671,0.34
R_629_672,0.535
R_629_673,0.524
R_629_674,0.546
R_629_676,0.49
R_629_680,0.579
R_629_693,0.632
R_629_695,0.468
R_629_701,0.361
R_629_702,0.579
R_629_708,0.457
R_629_716,0.6
R_629_717,0.446
R_629_720,0.311
R_629_721,0.513
R_629_722,0.403
R_629_725,0.534
R_629_727,0.621
R_629_731,0.468
R_629_748,0.579
R_629_754,0.435
R_629_773,0.642
R_629_780,0.371
R_629_781,0.524
R_629_786,0.34
R_629_789,0.479
R_629_810,0.424
R_629_817,0.403
R_629_825,0.392
R_629_826,0.6
R_629_829,0.49
R_629_835,0.642
R_629_846,0.445
R_629_849,0.403
R_635_636,0.202
R_635_637,0.266
R_635_641,0.413
R_635_645,0.512
R_635_648,0.512
R_635_651,0.181
R_635_660,0.224
R_635_666,0.292
R_635_668,0.217
R_635_670,0.224
R_635_671,0.232
R_635_672,0.402
R_635_673,0.392
R_635_674,0.413
R_635_676,0.361
R_635_680,0.446
R_635_693,0.501
R_635_695,0.34
R_635_701,0.249
R_635_702,0.446
R_635_708,0.33
R_635_716,0.468
R_635_717,0.321
R_635_720,0.209
R_635_721,0.381
R_635_722,0.283
R_635_725,0.402
R_635_727,0.49
R_635_731,0.34
R_635_748,0.446
R_635_754,0.311
R_635_773,0.512
R_635_780,0.257
R_635_781,0.392
R_635_786,0.232
R_635_789,0.35
R_635_810,0.302
R_635_817,0.283
R_635_825,0.274
R_635_826,0.468
R_635_829,0.361
R_635_835,0.512
R_635_846,0.32
R_635_849,0.283
R_636_637,0.591
R_636_641,0.737
R_636_645,0.808
R_636_648,0.808
R_636_651,0.469
R_636_660,0.536
R_636_666,0.623
R_636_668,0.525
R_636_670,0.535
R_636_671,0.547
R_636_672,0.729
R_636_673,0.72
R_636_674,0.738
R_636_676,0.693
R_636_680,0.763
R_636_693,0.801
R_636_695,0.673
R_636_701,0.569
R_636_702,0.763
R_636_708,0.663
R_636_716,0.779
R_636_717,0.654
R_636_720,0.514
R_636_721,0.711
R_636_722,0.612
R_636_725,0.729
R_636_727,0.793
R_636_731,0.673
R_636_748,0.763
R_636_754,0.643
R_636_773,0.808
R_636_780,0.58
R_636_781,0.72
R_636_786,0.547
R_636_789,0.683
R_636_810,0.633
R_636_817,0.612
R_636_825,0.602
R_636_826,0.779
R_636_829,0.693
R_636_835,0.808
R_636_846,0.653
R_636_849,0.612
R_637_641,0.661
R_637_645,0.745
R_637_648,0.745
R_637_651,0.38
R_637_660,0.445
R_637_666,0.534
R_637_668,0.434
R_637_670,0.444
R_637_671,0.456
R_637_672,0.651
R_637_673,0.641
R_637_674,0.661
R_637_676,0.61
R_637_680,0.691
R_637_693,0.736
R_637_695,0.589
R_637_701,0.479
R_637_702,0.691
R_637_708,0.578
R_637_716,0.709
R_637_717,0.567
R_637_720,0.423
R_637_721,0.631
R_637_722,0.523
R_637_725,0.651
R_637_727,0.727
R_637_731,0.589
R_637_748,0.691
R_637_754,0.556
R_637_773,0.745
R_637_780,0.489
R_637_781,0.641
R_637_786,0.456
R_637_789,0.599
R_637_810,0.545
R_637_817,0.523
R_637_825,0.512
R_637_826,0.709
R_637_829,0.61
R_637_835,0.745
R_637_846,0.566
R_637_849,0.523
R_641_645,0.602
R_641_648,0.602
R_641_651,0.241
R_641_660,0.294
R_641_666,0.373
R_641_668,0.285
R_641_670,0.294
R_641_671,0.303
R_641_672,0.493
R_641_673,0.481
R_641_674,0.503
R_641_676,0.448
R_641_680,0.537
R_641_693,0.591
R_641_695,0.426
R_641_701,0.323
R_641_702,0.537
R_641_708,0.415
R_641_716,0.559
R_641_717,0.405
R_641_720,0.276
R_641_721,0.47
R_641_722,0.363
R_641_725,0.492
R_641_727,0.581
R_641_731,0.426
R_641_748,0.537
R_641_754,0.394
R_641_773,0.602
R_641_780,0.332
R_641_781,0.481
R_641_786,0.303
R_641_789,0.437
R_641_810,0.384
R_641_817,0.363
R_641_825,0.352
R_641_826,0.559
R_641_829,0.448
R_641_835,0.602
R_641_846,0.404
R_641_849,0.363
R_645_648,0.5
R_645_651,0.174
R_645_660,0.216
R_645_666,0.282
R_645_668,0.208
R_645_670,0.215
R_645_671,0.223
R_645_672,0.391
R_645_673,0.38
R_645_674,0.401
R_645_676,0.349
R_645_680,0.434
R_645_693,0.489
R_645_695,0.329
R_645_701,0.24
R_645_702,0.434
R_645_708,0.319
R_645_716,0.456
R_645_717,0.31
R_645_720,0.201
R_645_721,0.37
R_645_722,0.273
R_645_725,0.39
R_645_727,0.478
R_645_731,0.329
R_645_748,0.434
R_645_754,0.3
R_645_773,0.5
R_645_780,0.248
R_645_781,0.38
R_645_786,0.223
R_645_789,0.339
R_645_810,0.291
R_645_817,0.273
R_645_825,0.264
R_645_826,0.456
R_645_829,0.349
R_645_835,0.5
R_645_846,0.309
R_645_849,0.273
R_648_651,0.174
R_648_660,0.216
R_648_666,0.282
R_648_668,0.208
R_648_670,0.215
R_648_671,0.223
R_648_672,0.391
R_648_673,0.38
R_648_674,0.401
R_648_676,0.349
R_648_680,0.434
R_648_693,0.489
R_648_695,0.329
R_648_701,0.24
R_648_702,0.434
R_648_708,0.319
R_648_716,0.456
R_648_717,0.31
R_648_720,0.201
R_648_721,0.37
R_648_722,0.273
R_648_725,0.39
R_648_727,0.478
R_648_731,0.329
R_648_748,0.434
R_648_754,0.3
R_648_773,0.5
R_648_780,0.248
R_648_781,0.38
R_648_786,0.223
R_648_789,0.339
R_648_810,0.291
R_648_817,0.273
R_648_825,0.264
R_648_826,0.456
R_648_829,0.349
R_648_835,0.5
R_648_846,0.309
R_648_849,0.273
R_651_660,0.572
R_651_666,0.657
R_651_668,0.561
R_651_670,0.572
R_651_671,0.583
R_651_672,0.757
R_651_673,0.749
R_651_674,0.765
R_651_676,0.723
R_651_680,0.788
R_651_693,0.823
R_651_695,0.705
R_651_701,0.605
R_651_702,0.788
R_651_708,0.695
R_651_716,0.803
R_651_717,0.686
R_651_720,0.55
R_651_721,0.741
R_651_722,0.647
R_651_725,0.757
R_651_727,0.817
R_651_731,0.705
R_651_748,0.788
R_651_754,0.676
R_651_773,0.829
R_651_780,0.615
R_651_781,0.749
R_651_786,0.583
R_651_789,0.714
R_651_810,0.667
R_651_817,0.647
R_651_825,0.636
R_651_826,0.803
R_651_829,0.723
R_651_835,0.829
R_651_846,0.685
R_651_849,0.647
R_660_666,0.592
R_660_668,0.493
R_660_670,0.503
R_660_671,0.515
R_660_672,0.703
R_660_673,0.693
R_660_674,0.712
R_660_676,0.665
R_660_680,0.739
R_660_693,0.779
R_660_695,0.644
R_660_701,0.537
R_660_702,0.739
R_660_708,0.634
R_660_716,0.755
R_660_717,0.624
R_660_720,0.481
R_660_721,0.684
R_660_722,0.581
R_660_725,0.703
R_660_727,0.772
R_660_731,0.644
R_660_748,0.739
R_660_754,0.613
R_660_773,0.787
R_660_780,0.548
R_660_781,0.693
R_660_786,0.515
R_660_789,0.654
R_660_810,0.603
R_660_817,0.581
R_660_825,0.57
R_660_826,0.755
R_660_829,0.665
R_660_835,0.787
R_660_846,0.623
R_660_849,0.581
R_666_668,0.403
R_666_670,0.413
R_666_671,0.424
R_666_672,0.622
R_666_673,0.611
R_666_674,0.632
R_666_676,0.579
R_666_680,0.662
R_666_693,0.71
R_666_695,0.557
R_666_701,0.446
R_666_702,0.662
R_666_708,0.546
R_666_716,0.682
R_666_717,0.535
R_666_720,0.392
R_666_721,0.6
R_666_722,0.491
R_666_725,0.621
R_666_727,0.701
R_666_731,0.557
R_666_748,0.662
R_666_754,0.524
R_666_773,0.719
R_666_780,0.457
R_666_781,0.611
R_666_786,0.424
R_666_789,0.568
R_666_810,0.513
R_666_817,0.491
R_666_825,0.479
R_666_826,0.682
R_666_829,0.579
R_666_835,0.719
R_666_846,0.534
R_666_849,0.491
R_668_670,0.513
R_668_671,0.525
R_668_672,0.711
R_668_673,0.702
R_668_674,0.72
R_668_676,0.673
R_668_680,0.746
R_668_693,0.786
R_668_695,0.654
R_668_701,0.547
R_668_702,0.746
R_668_708,0.643
R_668_716,0.763
R_668_717,0.633
R_668_720,0.491
R_668_721,0.693
R_668_722,0.591
R_668_725,0.711
R_668_727,0.779
R_668_731,0.654
R_668_748,0.746
R_668_754,0.623
R_668_773,0.793
R_668_780,0.558
R_668_781,0.702
R_668_786,0.525
R_668_789,0.663
R_668_810,0.612
R_668_817,0.591
R_668_825,0.58
R_668_826,0.763
R_668_829,0.673
R_668_835,0.793
R_668_846,0.632
R_668_849,0.591
R_670_671,0.517
R_670_672,0.705
R_670_673,0.695
R_670_674,0.714
R_670_676,0.666
R_670_680,0.74
R_670_693,0.781
R_670_695,0.646
R_670_701,0.54
R_670_702,0.74
R_670_708,0.636
R_670_716,0.757
R_670_717,0.626
R_670_720,0.484
R_670_721,0.686
R_670_722,0.583
R_670_725,0.704
R_670_727,0.773
R_670_731,0.646
R_670_748,0.74
R_670_754,0.615
R_670_773,0.788
R_670_780,0.55
R_670_781,0.695
R_670_786,0.517
R_670_789,0.656
R_670_810,0.605
R_670_817,0.583
R_670_825,0.572
R_670_826,0.757
R_670_829,0.666
R_670_835,0.788
R_670_846,0.625
R_670_849,0.583
R_671_672,0.693
R_671_673,0.683
R_671_674,0.702
R_671_676,0.654
R_671_680,0.729
R_671_693,0.771
R_671_695,0.633
R_671_701,0.525
R_671_702,0.729
R_671_708,0.623
R_671_716,0.746
R_671_717,0.612
R_671_720,0.469
R_671_721,0.673
R_671_722,0.569
R_671_725,0.692
R_671_727,0.763
R_671_731,0.633
R_671_748,0.729
R_671_754,0.601
R_671_773,0.778
R_671_780,0.536
R_671_781,0.683
R_671_786,0.502
R_671_789,0.643
R_671_810,0.591
R_671_817,0.569
R_671_825,0.558
R_671_826,0.746
R_671_829,0.654
R_671_835,0.778
R_671_846,0.611
R_671_849,0.569
R_672_673,0.489
R_672_674,0.511
R_672_676,0.456
R_672_680,0.545
R_672_693,0.599
R_672_695,0.434
R_672_701,0.33
R_672_702,0.545
R_672_708,0.423
R_672_716,0.567
R_672_717,0.412
R_672_720,0.282
R_672_721,0.478
R_672_722,0.37
R_672_725,0.5
R_672_727,0.588
R_672_731,0.434
R_672_748,0.545
R_672_754,0.401
R_672_773,0.61
R_672_780,0.339
R_672_781,0.489
R_672_786,0.31
R_672_789,0.445
R_672_810,0.391
R_672_817,0.37
R_672_825,0.36
R_672_826,0.567
R_672_829,0.456
R_672_835,0.61
R_672_846,0.412
R_672_849,0.37
R_673_674,0.523
R_673_676,0.468
R_673_680,0.557
R_673_693,0.611
R_673_695,0.446
R_673_701,0.341
R_673_702,0.557
R_673_708,0.435
R_673_716,0.579
R_673_717,0.424
R_673_720,0.292
R_673_721,0.49
R_673_722,0.382
R_673_725,0.512
R_673_727,0.6
R_673_731,0.446
R_673_748,0.557
R_673_754,0.413
R_673_773,0.621
R_673_780,0.35
R_673_781,0.501
R_673_786,0.32
R_673_789,0.457
R_673_810,0.403
R_673_817,0.382
R_673_825,0.371
R_673_826,0.579
R_673_829,0.468
R_673_835,0.621
R_673_846,0.424
R_673_849,0.382
R_674_676,0.446
R_674_680,0.535
R_674_693,0.589
R_674_695,0.424
R_674_701,0.321
R_674_702,0.535
R_674_708,0.413
R_674_716,0.557
R_674_717,0.403
R_674_720,0.274
R_674_721,0.468
R_674_722,0.361
R_674_725,0.49
R_674_727,0.579
R_674_731,0.424
R_674_748,0.535
R_674_754,0.392
R_674_773,0.6
R_674_780,0.33
R_674_781,0.479
R_674_786,0.301
R_674_789,0.435
R_674_810,0.381
R_674_817,0.361
R_674_825,0.35
R_674_826,0.557
R_674_829,0.446
R_674_835,0.6
R_674_846,0.402
R_674_849,0.361
R_676_680,0.588
R_676_693,0.641
R_676_695,0.478
R_676_701,0.37
R_676_702,0.588
R_676_708,0.467
R_676_716,0.61
R_676_717,0.456
R_676_720,0.319
R_676_721,0.523
R_676_722,0.412
R_676_725,0.544
R_676_727,0.631
R_676_731,0.478
R_676_748,0.588
R_676_754,0.445
R_676_773,0.651
R_676_780,0.38
R_676_781,0.534
R_676_786,0.349
R_676_789,0.489
R_676_810,0.434
R_676_817,0.412
R_676_825,0.402
R_676_826,0.61
R_676_829,0.5
R_676_835,0.651
R_676_846,0.455
R_676_849,0.412
R_680_693,0.555
R_680_695,0.391
R_680_701,0.292
R_680_702,0.5
R_680_708,0.38
R_680_716,0.522
R_680_717,0.37
R_680_720,0.247
R_680_721,0.434
R_680_722,0.33
R_680_725,0.456
R_680_727,0.545
R_680_731,0.391
R_680_748,0.5
R_680_754,0.359
R_680_773,0.567
R_680_780,0.301
R_680_781,0.445
R_680_786,0.273
R_680_789,0.401
R_680_810,0.349
R_680_817,0.33
R_680_825,0.32
R_680_826,0.522
R_680_829,0.412
R_680_835,0.567
R_680_846,0.369
R_680_849,0.33
R_693_695,0.34
R_693_701,0.249
R_693_702,0.446
R_693_708,0.33
R_693_716,0.468
R_693_717,0.321
R_693_720,0.209
R_693_721,0.381
R_693_722,0.283
R_693_725,0.402
R_693_727,0.49
R_693_731,0.34
R_693_748,0.446
R_693_754,0.311
R_693_773,0.512
R_693_780,0.257
R_693_781,0.392
R_693_786,0.232
R_693_789,0.35
R_693_810,0.302
R_693_817,0.283
R_693_825,0.274
R_693_826,0.468
R_693_829,0.361
R_693_835,0.512
R_693_846,0.32
R_693_849,0.283
R_695_701,0.391
R_695_702,0.61
R_695_708,0.489
R_695_716,0.631
R_695_717,0.478
R_695_720,0.339
R_695_721,0.545
R_695_722,0.434
R_695_725,0.566
R_695_727,0.651
R_695_731,0.501
R_695_748,0.61
R_695_754,0.467
R_695_773,0.671
R_695_780,0.402
R_695_781,0.556
R_695_786,0.369
R_695_789,0.511
R_695_810,0.456
R_695_817,0.434
R_695_825,0.423
R_695_826,0.631
R_695_829,0.523
R_695_835,0.671
R_695_846,0.478
R_695_849,0.434
R_701_702,0.709
R_701_708,0.599
R_701_716,0.727
R_701_717,0.589
R_701_720,0.445
R_701_721,0.651
R_701_722,0.545
R_701_725,0.671
R_701_727,0.745
R_701_731,0.61
R_701_748,0.709
R_701_754,0.578
R_701_773,0.761
R_701_780,0.512
R_701_781,0.661
R_701_786,0.478
R_701_789,0.62
R_701_810,0.567
R_701_817,0.545
R_701_825,0.534
R_701_826,0.727
R_701_829,0.631
R_701_835,0.761
R_701_846,0.588
R_701_849,0.545
R_702_708,0.38
R_702_716,0.522
R_702_717,0.37
R_702_720,0.247
R_702_721,0.434
R_702_722,0.33
R_702_725,0.456
R_702_727,0.545
R_702_731,0.391
R_702_748,0.5
R_702_754,0.359
R_702_773,0.567
R_702_780,0.301
R_702_781,0.445
R_702_786,0.273
R_702_789,0.401
R_702_810,0.349
R_702_817,0.33
R_702_825,0.32
R_702_826,0.522
R_702_829,0.412
R_702_835,0.567
R_702_846,0.369
R_702_849,0.33
R_708_716,0.642
R_708_717,0.491
R_708_720,0.35
R_708_721,0.557
R_708_722,0.446
R_708_725,0.578
R_708_727,0.662
R_708_731,0.513
R_708_748,0.621
R_708_754,0.479
R_708_773,0.682
R_708_780,0.413
R_708_781,0.568
R_708_786,0.381
R_708_789,0.524
R_708_810,0.468
R_708_817,0.446
R_708_825,0.435
R_708_826,0.642
R_708_829,0.535
R_708_835,0.682
R_708_846,0.49
R_708_849,0.446
R_716_717,0.349
R_716_720,0.231
R_716_721,0.412
R_716_722,0.31
R_716_725,0.434
R_716_727,0.522
R_716_731,0.37
R_716_748,0.478
R_716_754,0.339
R_716_773,0.545
R_716_780,0.282
R_716_781,0.423
R_716_786,0.256
R_716_789,0.38
R_716_810,0.329
R_716_817,0.31
R_716_825,0.301
R_716_826,0.5
R_716_829,0.391
R_716_835,0.545
R_716_846,0.349
R_716_849,0.31
R_717_720,0.359
R_717_721,0.567
R_717_722,0.456
R_717_725,0.588
R_717_727,0.671
R_717_731,0.523
R_717_748,0.631
R_717_754,0.489
R_717_773,0.69
R_717_780,0.423
R_717_781,0.578
R_717_786,0.39
R_717_789,0.534
R_717_810,0.478
R_717_817,0.456
R_717_825,0.445
R_717_826,0.651
R_717_829,0.545
R_717_835,0.69
R_717_846,0.5
R_717_849,0.456
R_720_721,0.703
R_720_722,0.603
R_720_725,0.721
R_720_727,0.787
R_720_731,0.665
R_720_748,0.756
R_720_754,0.634
R_720_773,0.801
R_720_780,0.57
R_720_781,0.712
R_720_786,0.537
R_720_789,0.674
R_720_810,0.624
R_720_817,0.603
R_720_825,0.592
R_720_826,0.772
R_720_829,0.684
R_720_835,0.801
R_720_846,0.644
R_720_849,0.603
R_721_722,0.391
R_721_725,0.522
R_721_727,0.61
R_721_731,0.456
R_721_748,0.567
R_721_754,0.423
R_721_773,0.631
R_721_780,0.36
R_721_781,0.511
R_721_786,0.329
R_721_789,0.467
R_721_810,0.412
R_721_817,0.391
R_721_825,0.38
R_721_826,0.588
R_721_829,0.478
R_721_835,0.631
R_721_846,0.433
R_721_849,0.391
R_722_725,0.631
R_722_727,0.709
R_722_731,0.567
R_722_748,0.671
R_722_754,0.534
R_722_773,0.727
R_722_780,0.467
R_722_781,0.62
R_722_786,0.434
R_722_789,0.578
R_722_810,0.523
R_722_817,0.501
R_722_825,0.489
R_722_826,0.691
R_722_829,0.589
R_722_835,0.727
R_722_846,0.544
R_722_849,0.501
R_725_727,0.59
R_725_731,0.436
R_725_748,0.547
R_725_754,0.404
R_725_773,0.612
R_725_780,0.341
R_725_781,0.491
R_725_786,0.312
R_725_789,0.447
R_725_810,0.393
R_725_817,0.372
R_725_825,0.362
R_725_826,0.569
R_725_829,0.458
R_725_835,0.612
R_725_846,0.414
R_725_849,0.372
R_727_731,0.349
R_727_748,0.456
R_727_754,0.32
R_727_773,0.522
R_727_780,0.265
R_727_781,0.401
R_727_786,0.239
R_727_789,0.359
R_727_810,0.31
R_727_817,0.291
R_727_825,0.282
R_727_826,0.478
R_727_829,0.37
R_727_835,0.522
R_727_846,0.329
R_727_849,0.291
R_731_748,0.61
R_731_754,0.467
R_731_773,0.671
R_731_780,0.402
R_731_781,0.556
R_731_786,0.369
R_731_789,0.511
R_731_810,0.456
R_731_817,0.434
R_731_825,0.423
R_731_826,0.631
R_731_829,0.523
R_731_835,0.671
R_731_846,0.478
R_731_849,0.434
R_748_754,0.359
R_748_773,0.567
R_748_780,0.301
R_748_781,0.445
R_748_786,0.273
R_748_789,0.401
R_748_810,0.349
R_748_817,0.33
R_748_825,0.32
R_748_826,0.522
R_748_829,0.412
R_748_835,0.567
R_748_846,0.369
R_748_849,0.33
R_754_773,0.701
R_754_780,0.435
R_754_781,0.589
R_754_786,0.402
R_754_789,0.546
R_754_810,0.491
R_754_817,0.468
R_754_825,0.457
R_754_826,0.662
R_754_829,0.557
R_754_835,0.701
R_754_846,0.512
R_754_849,0.468
R_773_780,0.248
R_773_781,0.38
R_773_786,0.223
R_773_789,0.339
R_773_810,0.291
R_773_817,0.273
R_773_825,0.264
R_773_826,0.456
R_773_829,0.349
R_773_835,0.5
R_773_846,0.309
R_773_849,0.273
R_780_781,0.652
R_780_786,0.468
R_780_789,0.611
R_780_810,0.557
R_780_817,0.535
R_780_825,0.524
R_780_826,0.719
R_780_829,0.622
R_780_835,0.754
R_780_846,0.578
R_780_849,0.535
R_781_786,0.32
R_781_789,0.457
R_781_810,0.403
R_781_817,0.382
R_781_825,0.371
R_781_826,0.579
R_781_829,0.468
R_781_835,0.621
R_781_846,0.424
R_781_849,0.382
R_786_789,0.645
R_786_810,0.593
R_786_817,0.571
R_786_825,0.56
R_786_826,0.748
R_786_829,0.656
R_786_835,0.78
R_786_846,0.614
R_786_849,0.571
R_789_810,0.446
R_789_817,0.424
R_789_825,0.413
R_789_826,0.621
R_789_829,0.513
R_789_835,0.662
